image_filename,box_id,bbox,yolo_confidence,predicted_class_id,predicted_class_name,classifier_confidence
VAIPE_P_64_11.jpg,3,"[1073, 210, 1709, 860]",0.7948,54,54,1.0
VAIPE_P_64_2.jpg,0,"[1052, 1668, 1479, 2395]",0.8673,56,56,1.0
VAIPE_P_64_3.jpg,0,"[728, 1865, 1261, 2205]",0.7003,37,37,1.0
VAIPE_P_64_3.jpg,1,"[1532, 2007, 1906, 2350]",0.6622,5,5,0.4
VAIPE_P_64_3.jpg,2,"[669, 1758, 1293, 2296]",0.5317,37,37,1.0
VAIPE_P_64_3.jpg,3,"[1464, 1936, 1967, 2465]",0.3199,46,46,1.0
VAIPE_P_64_4.jpg,0,"[1167, 1577, 1824, 2242]",0.8828,56,56,1.0
VAIPE_P_64_5.jpg,0,"[1252, 1579, 1646, 1859]",0.8882,37,37,1.0
VAIPE_P_64_5.jpg,1,"[942, 1919, 1336, 2231]",0.8779,37,37,1.0
VAIPE_P_64_5.jpg,2,"[1223, 2207, 1505, 2477]",0.8392,46,46,1.0
VAIPE_P_64_6.jpg,0,"[1161, 1579, 1717, 2253]",0.8459,56,56,1.0
VAIPE_P_64_7.jpg,0,"[883, 2359, 1212, 2685]",0.8274,46,46,1.0
VAIPE_P_64_7.jpg,1,"[1049, 1835, 1407, 2294]",0.8061,37,37,1.0
VAIPE_P_64_8.jpg,0,"[1517, 1809, 1800, 2094]",0.8265,46,46,1.0
VAIPE_P_64_8.jpg,1,"[1190, 1824, 1449, 2269]",0.781,37,37,1.0
VAIPE_P_64_9.jpg,0,"[790, 2418, 1441, 3064]",0.8863,51,51,1.0
VAIPE_P_64_9.jpg,1,"[532, 1897, 981, 2707]",0.8742,106,106,1.0
VAIPE_P_64_9.jpg,2,"[1536, 1421, 1969, 2287]",0.8622,104,104,1.0
VAIPE_P_64_9.jpg,3,"[1615, 2502, 2662, 3018]",0.8609,104,104,1.0
VAIPE_P_65_0.jpg,0,"[1663, 821, 2381, 1657]",0.9122,91,91,1.0
VAIPE_P_65_0.jpg,1,"[1059, 1100, 1737, 2209]",0.9072,10,10,1.0
VAIPE_P_65_0.jpg,2,"[1200, 1657, 1999, 2679]",0.9038,10,10,1.0
VAIPE_P_65_0.jpg,3,"[359, 1559, 981, 2134]",0.8948,51,51,1.0
VAIPE_P_65_0.jpg,4,"[812, 0, 1470, 568]",0.8739,51,51,1.0
VAIPE_P_65_1.jpg,0,"[1323, 887, 2244, 1647]",0.9131,10,10,1.0
VAIPE_P_65_1.jpg,1,"[789, 1477, 1864, 2078]",0.9064,10,10,1.0
VAIPE_P_65_1.jpg,2,"[107, 505, 681, 1087]",0.8992,51,51,1.0
VAIPE_P_65_1.jpg,3,"[1788, 618, 2230, 1128]",0.8962,51,51,1.0
VAIPE_P_65_1.jpg,4,"[721, 566, 1249, 1453]",0.8907,91,91,1.0
VAIPE_P_65_2.jpg,0,"[1236, 1914, 1893, 2566]",0.903,51,51,1.0
VAIPE_P_65_2.jpg,1,"[1851, 1733, 2483, 2373]",0.8974,51,51,1.0
VAIPE_P_65_2.jpg,2,"[2552, 1074, 3604, 1645]",0.8955,91,91,1.0
VAIPE_P_65_2.jpg,3,"[1005, 1145, 2396, 1708]",0.8954,10,10,1.0
VAIPE_P_65_2.jpg,4,"[931, 686, 2345, 1223]",0.8811,10,10,1.0
VAIPE_P_65_3.jpg,0,"[1023, 1615, 1916, 2773]",0.9024,10,10,1.0
VAIPE_P_65_3.jpg,1,"[1154, 860, 1800, 1488]",0.9023,51,51,1.0
VAIPE_P_65_3.jpg,2,"[0, 2033, 1230, 2619]",0.896,10,10,1.0
VAIPE_P_65_3.jpg,3,"[1679, 530, 2325, 1172]",0.8959,51,51,1.0
VAIPE_P_65_3.jpg,4,"[1882, 1106, 2464, 2087]",0.8854,91,91,1.0
VAIPE_P_65_4.jpg,0,"[202, 391, 290, 526]",0.8184,15,15,0.4
VAIPE_P_65_4.jpg,1,"[90, 229, 196, 327]",0.7791,15,15,1.0
VAIPE_P_65_4.jpg,2,"[163, 144, 281, 220]",0.6234,15,15,0.8
VAIPE_P_65_4.jpg,3,"[201, 223, 286, 335]",0.5586,78,78,0.8
VAIPE_P_66_0.jpg,0,"[1000, 1849, 1987, 2429]",0.8653,90,90,1.0
VAIPE_P_66_1.jpg,0,"[915, 1990, 1549, 2719]",0.8858,90,90,1.0
VAIPE_P_66_1.jpg,1,"[1169, 1503, 1517, 2150]",0.8706,8,8,1.0
VAIPE_P_66_10.jpg,0,"[450, 1980, 1135, 2347]",0.8274,8,8,1.0
VAIPE_P_66_10.jpg,1,"[2043, 1835, 2614, 2703]",0.819,90,90,1.0
VAIPE_P_66_11.jpg,0,"[1213, 1610, 2017, 2203]",0.7989,90,90,1.0
VAIPE_P_66_12.jpg,-1,,,,NO_DETECTION,
VAIPE_P_66_2.jpg,0,"[1145, 1606, 1882, 2489]",0.8412,90,90,1.0
VAIPE_P_66_3.jpg,0,"[1544, 1350, 2599, 1974]",0.8399,90,90,1.0
VAIPE_P_66_3.jpg,1,"[734, 2481, 1558, 2950]",0.8112,8,8,1.0
VAIPE_P_66_4.jpg,0,"[1495, 1031, 2185, 1757]",0.8827,90,90,1.0
VAIPE_P_66_4.jpg,1,"[984, 1838, 1641, 2243]",0.7942,8,8,1.0
VAIPE_P_66_5.jpg,0,"[1494, 1348, 2215, 2233]",0.8621,90,90,1.0
VAIPE_P_66_5.jpg,1,"[848, 2116, 1482, 2758]",0.8278,8,8,1.0
VAIPE_P_66_6.jpg,0,"[1114, 1864, 1947, 2351]",0.8245,90,90,1.0
VAIPE_P_66_7.jpg,0,"[1646, 1671, 2124, 2446]",0.8709,8,8,1.0
VAIPE_P_66_7.jpg,1,"[828, 1880, 1369, 2852]",0.8631,90,90,1.0
VAIPE_P_66_8.jpg,0,"[1728, 1548, 2272, 2427]",0.8382,90,90,1.0
VAIPE_P_66_8.jpg,1,"[944, 1711, 1448, 2360]",0.8234,8,8,1.0
VAIPE_P_66_9.jpg,0,"[1558, 1653, 2044, 2501]",0.859,90,90,1.0
VAIPE_P_66_9.jpg,1,"[798, 1313, 1101, 1949]",0.8258,8,8,1.0
VAIPE_P_67_0.jpg,0,"[1272, 1177, 1821, 1828]",0.9008,91,91,1.0
VAIPE_P_67_0.jpg,1,"[579, 1386, 1279, 1767]",0.877,91,91,1.0
VAIPE_P_67_0.jpg,2,"[309, 970, 1133, 1533]",0.8606,26,26,1.0
VAIPE_P_67_0.jpg,3,"[1588, 1879, 2442, 2308]",0.8591,26,26,1.0
VAIPE_P_67_0.jpg,4,"[1315, 2267, 1688, 2652]",0.8496,70,70,1.0
VAIPE_P_67_1.jpg,0,"[1400, 1806, 2052, 2125]",0.8796,26,26,1.0
VAIPE_P_67_1.jpg,1,"[647, 1628, 1308, 2088]",0.8792,26,26,1.0
VAIPE_P_67_10.jpg,0,"[2065, 2598, 2331, 2903]",0.7419,70,70,1.0
VAIPE_P_67_10.jpg,1,"[1617, 1705, 2020, 2255]",0.6958,91,91,1.0
VAIPE_P_67_10.jpg,2,"[1758, 2183, 2155, 2806]",0.5648,91,91,1.0
VAIPE_P_67_11.jpg,0,"[617, 1814, 1134, 2441]",0.9041,91,91,1.0
VAIPE_P_67_11.jpg,1,"[1175, 1648, 1726, 2382]",0.8951,26,26,1.0
VAIPE_P_67_11.jpg,2,"[974, 1823, 1449, 2432]",0.8932,91,91,1.0
VAIPE_P_67_11.jpg,3,"[1208, 1285, 1804, 1963]",0.8886,26,26,1.0
VAIPE_P_67_11.jpg,4,"[1234, 2525, 1574, 2874]",0.8377,70,70,1.0
VAIPE_P_67_12.jpg,0,"[492, 255, 584, 348]",0.8538,11,11,1.0
VAIPE_P_67_12.jpg,1,"[455, 473, 532, 600]",0.7889,89,89,1.0
VAIPE_P_67_12.jpg,2,"[503, 353, 591, 440]",0.764,30,30,0.4
VAIPE_P_67_12.jpg,3,"[354, 224, 485, 428]",0.6428,26,26,1.0
VAIPE_P_67_2.jpg,0,"[1023, 1574, 1693, 2023]",0.8879,26,26,1.0
VAIPE_P_67_2.jpg,1,"[861, 1735, 1551, 2234]",0.8819,26,26,1.0
VAIPE_P_67_3.jpg,0,"[1162, 737, 1884, 1400]",0.9015,26,26,1.0
VAIPE_P_67_3.jpg,1,"[810, 1734, 1636, 2358]",0.8841,26,26,1.0
VAIPE_P_67_4.jpg,0,"[976, 1687, 1681, 2129]",0.911,26,26,1.0
VAIPE_P_67_4.jpg,1,"[685, 1503, 1420, 1986]",0.9018,26,26,1.0
VAIPE_P_67_4.jpg,2,"[1045, 2085, 1642, 2484]",0.8906,91,91,1.0
VAIPE_P_67_4.jpg,3,"[1380, 1924, 1992, 2246]",0.8832,91,91,1.0
VAIPE_P_67_4.jpg,4,"[750, 2106, 1084, 2436]",0.8741,70,70,1.0
VAIPE_P_67_5.jpg,0,"[926, 1485, 1503, 2372]",0.8835,26,26,1.0
VAIPE_P_67_5.jpg,1,"[1335, 1538, 2157, 2024]",0.8533,26,26,1.0
VAIPE_P_67_6.jpg,0,"[450, 2057, 1130, 2584]",0.9144,26,26,1.0
VAIPE_P_67_6.jpg,1,"[728, 1880, 1258, 2342]",0.9067,91,91,1.0
VAIPE_P_67_6.jpg,2,"[1237, 1970, 1922, 2396]",0.9011,26,26,1.0
VAIPE_P_67_6.jpg,3,"[1467, 1602, 2020, 1890]",0.8868,91,91,1.0
VAIPE_P_67_6.jpg,4,"[975, 1393, 1277, 1687]",0.8742,70,70,1.0
VAIPE_P_67_7.jpg,0,"[1599, 1871, 2139, 2456]",0.9045,26,26,1.0
VAIPE_P_67_7.jpg,1,"[336, 1936, 673, 2662]",0.894,26,26,1.0
VAIPE_P_67_7.jpg,2,"[1459, 1610, 2005, 1987]",0.8727,91,91,1.0
VAIPE_P_67_7.jpg,3,"[1450, 1373, 1976, 1738]",0.8592,91,91,1.0
VAIPE_P_67_7.jpg,4,"[996, 1067, 1295, 1370]",0.824,70,70,1.0
VAIPE_P_67_8.jpg,0,"[774, 1115, 1314, 1626]",0.9104,91,91,1.0
VAIPE_P_67_8.jpg,1,"[630, 1375, 1218, 1848]",0.9098,91,91,1.0
VAIPE_P_67_8.jpg,2,"[722, 1786, 1484, 2240]",0.9027,26,26,1.0
VAIPE_P_67_8.jpg,3,"[1781, 1232, 2222, 1961]",0.8906,26,26,1.0
VAIPE_P_67_8.jpg,4,"[381, 1500, 724, 1841]",0.8835,70,70,1.0
VAIPE_P_67_9.jpg,0,"[1095, 1678, 1663, 2223]",0.905,91,91,1.0
VAIPE_P_67_9.jpg,1,"[1271, 2047, 1923, 2752]",0.8861,26,26,1.0
VAIPE_P_67_9.jpg,2,"[883, 2294, 1339, 3131]",0.8848,26,26,1.0
VAIPE_P_67_9.jpg,3,"[1061, 2673, 1545, 3385]",0.8803,91,91,1.0
VAIPE_P_67_9.jpg,4,"[612, 2197, 992, 2570]",0.8758,70,70,1.0
VAIPE_P_68_0.jpg,0,"[444, 346, 574, 466]",0.7777,46,46,1.0
VAIPE_P_68_1.jpg,0,"[1568, 1398, 2398, 1817]",0.8854,61,61,1.0
VAIPE_P_68_1.jpg,1,"[1348, 2022, 2150, 2944]",0.8763,92,92,0.8
VAIPE_P_68_1.jpg,2,"[1015, 208, 1529, 1095]",0.8712,52,52,1.0
VAIPE_P_68_1.jpg,3,"[2668, 577, 3047, 938]",0.838,98,98,1.0
VAIPE_P_68_1.jpg,4,"[1774, 679, 2120, 1032]",0.827,36,36,0.6
VAIPE_P_68_2.jpg,0,"[2097, 504, 2747, 1298]",0.6676,26,26,1.0
VAIPE_P_68_2.jpg,1,"[869, 1306, 1705, 2082]",0.6349,17,17,1.0
VAIPE_P_68_2.jpg,2,"[1689, 1120, 2346, 1745]",0.6172,91,91,1.0
VAIPE_P_68_2.jpg,3,"[1863, 1990, 2576, 2738]",0.4976,79,79,1.0
VAIPE_P_68_3.jpg,0,"[1645, 959, 1928, 1386]",0.8793,97,97,1.0
VAIPE_P_68_3.jpg,1,"[904, 1263, 1290, 1665]",0.8559,51,51,1.0
VAIPE_P_68_3.jpg,2,"[1241, 875, 1669, 1295]",0.854,51,51,1.0
VAIPE_P_68_3.jpg,3,"[1248, 41, 1590, 732]",0.8518,89,89,1.0
VAIPE_P_68_3.jpg,4,"[678, 248, 1267, 799]",0.7763,105,105,1.0
VAIPE_P_68_3.jpg,5,"[242, 230, 925, 688]",0.6705,64,64,1.0
VAIPE_P_69_0.jpg,0,"[1216, 778, 1895, 1237]",0.8652,48,48,1.0
VAIPE_P_69_0.jpg,1,"[1759, 1245, 2302, 2184]",0.8357,10,10,1.0
VAIPE_P_69_0.jpg,2,"[2368, 1777, 2876, 2733]",0.8294,10,10,1.0
VAIPE_P_69_1.jpg,-1,,,,NO_DETECTION,
VAIPE_P_69_2.jpg,-1,,,,NO_DETECTION,
VAIPE_P_69_3.jpg,0,"[1511, 1808, 2019, 2225]",0.8277,48,48,1.0
VAIPE_P_69_3.jpg,1,"[321, 2231, 827, 2983]",0.822,10,10,1.0
VAIPE_P_69_3.jpg,2,"[2176, 1136, 2855, 1797]",0.8008,10,10,1.0
VAIPE_P_69_4.jpg,0,"[1241, 2142, 1770, 2634]",0.846,48,48,1.0
VAIPE_P_69_4.jpg,1,"[244, 1248, 848, 2087]",0.83,10,10,1.0
VAIPE_P_69_4.jpg,2,"[2058, 1476, 2887, 1963]",0.7582,10,10,1.0
VAIPE_P_69_5.jpg,0,"[2012, 1344, 2768, 2075]",0.861,10,10,1.0
VAIPE_P_69_5.jpg,1,"[1263, 2107, 1828, 2574]",0.8399,48,48,1.0
VAIPE_P_69_5.jpg,2,"[391, 1215, 1221, 1793]",0.7806,10,10,1.0
VAIPE_P_69_6.jpg,0,"[1420, 1091, 2025, 1506]",0.8877,48,48,1.0
VAIPE_P_69_6.jpg,1,"[2187, 1221, 2970, 1923]",0.8845,10,10,1.0
VAIPE_P_69_6.jpg,2,"[1892, 1480, 2345, 2407]",0.851,10,10,1.0
VAIPE_P_69_7.jpg,0,"[1456, 1304, 2133, 1972]",0.8988,10,10,1.0
VAIPE_P_69_7.jpg,1,"[624, 2095, 1197, 2566]",0.856,48,48,1.0
VAIPE_P_69_7.jpg,2,"[1383, 1626, 2068, 2310]",0.7869,10,10,1.0
VAIPE_P_69_8.jpg,0,"[930, 1236, 1224, 1831]",0.8794,89,89,1.0
VAIPE_P_69_8.jpg,1,"[958, 1739, 1481, 2134]",0.8786,83,83,1.0
VAIPE_P_69_8.jpg,2,"[711, 894, 1037, 1215]",0.8681,81,81,1.0
VAIPE_P_69_8.jpg,3,"[465, 1194, 879, 1627]",0.8027,83,83,1.0
VAIPE_P_6_0.jpg,0,"[1571, 1651, 2328, 2375]",0.8853,89,89,1.0
VAIPE_P_6_0.jpg,1,"[571, 2116, 1409, 3019]",0.8796,61,61,1.0
VAIPE_P_6_0.jpg,2,"[1218, 2378, 2078, 2897]",0.8617,89,89,1.0
VAIPE_P_6_0.jpg,3,"[697, 2906, 1768, 3402]",0.8583,61,61,1.0
VAIPE_P_6_1.jpg,0,"[988, 2638, 1630, 3490]",0.877,61,61,1.0
VAIPE_P_6_1.jpg,1,"[1542, 1848, 2286, 2246]",0.8687,89,89,1.0
VAIPE_P_6_1.jpg,2,"[1290, 2278, 1837, 2942]",0.8666,89,89,1.0
VAIPE_P_6_1.jpg,3,"[683, 2008, 1471, 2656]",0.8374,61,61,1.0
VAIPE_P_6_2.jpg,-1,,,,NO_DETECTION,
VAIPE_P_6_3.jpg,0,"[783, 1793, 1346, 2251]",0.8676,97,97,0.6
VAIPE_P_6_3.jpg,1,"[1209, 1988, 1595, 2319]",0.8668,31,31,1.0
VAIPE_P_6_3.jpg,2,"[1140, 2293, 1490, 2618]",0.8407,51,51,1.0
VAIPE_P_6_3.jpg,3,"[479, 357, 812, 678]",0.3519,64,64,1.0
VAIPE_P_6_3.jpg,4,"[501, 413, 758, 633]",0.298,39,39,1.0
VAIPE_P_70_0.jpg,0,"[1034, 2530, 1526, 3275]",0.82,89,89,1.0
VAIPE_P_70_0.jpg,1,"[1295, 2363, 1862, 2657]",0.4165,8,8,1.0
VAIPE_P_70_1.jpg,0,"[2264, 1637, 3346, 2653]",0.9118,16,16,1.0
VAIPE_P_70_1.jpg,1,"[1440, 722, 2253, 1428]",0.8832,8,8,1.0
VAIPE_P_70_1.jpg,2,"[2919, 1190, 3441, 1685]",0.8536,7,7,1.0
VAIPE_P_70_1.jpg,3,"[1825, 2382, 2257, 2815]",0.8402,51,51,1.0
VAIPE_P_70_1.jpg,4,"[2378, 426, 2740, 782]",0.6997,51,51,1.0
VAIPE_P_70_2.jpg,0,"[803, 2992, 1222, 3349]",0.8647,72,72,0.8
VAIPE_P_70_2.jpg,1,"[284, 2767, 703, 3198]",0.8538,46,46,1.0
VAIPE_P_70_2.jpg,2,"[1793, 1533, 2191, 1933]",0.8367,59,59,1.0
VAIPE_P_70_2.jpg,3,"[714, 2773, 1108, 3135]",0.8167,59,59,0.6
VAIPE_P_70_2.jpg,4,"[707, 1765, 1991, 2934]",0.7824,80,80,0.8
VAIPE_P_70_2.jpg,5,"[1050, 2782, 1951, 3664]",0.4965,89,89,1.0
VAIPE_P_71_0.jpg,0,"[846, 2365, 1477, 3090]",0.7887,89,89,1.0
VAIPE_P_71_1.jpg,0,"[540, 2843, 1364, 3290]",0.7178,89,89,1.0
VAIPE_P_71_2.jpg,-1,,,,NO_DETECTION,
VAIPE_P_72_0.jpg,-1,,,,NO_DETECTION,
VAIPE_P_72_1.jpg,-1,,,,NO_DETECTION,
VAIPE_P_72_2.jpg,0,"[749, 1852, 1078, 2180]",0.4437,64,64,1.0
VAIPE_P_72_3.jpg,-1,,,,NO_DETECTION,
VAIPE_P_72_4.jpg,-1,,,,NO_DETECTION,
VAIPE_P_72_5.jpg,0,"[2912, 954, 3584, 1606]",0.8353,36,36,0.6
VAIPE_P_72_5.jpg,1,"[2003, 1795, 2848, 2470]",0.808,48,48,0.8
VAIPE_P_72_5.jpg,2,"[1518, 489, 2267, 1223]",0.6608,58,58,1.0
VAIPE_P_72_5.jpg,3,"[628, 1143, 1543, 1886]",0.425,27,27,1.0
VAIPE_P_72_6.jpg,0,"[790, 1965, 1563, 2389]",0.6709,101,101,1.0
VAIPE_P_72_6.jpg,1,"[937, 1266, 1664, 1803]",0.6207,29,29,0.4
VAIPE_P_72_6.jpg,2,"[1663, 2634, 2091, 3085]",0.5617,63,63,0.6
VAIPE_P_72_6.jpg,3,"[603, 2268, 1538, 2714]",0.5044,20,20,1.0
VAIPE_P_72_6.jpg,4,"[1306, 2609, 1695, 3017]",0.3703,65,65,0.8
VAIPE_P_73_0.jpg,0,"[1480, 1511, 2110, 2151]",0.8748,57,57,1.0
VAIPE_P_73_0.jpg,1,"[1036, 1723, 1359, 2197]",0.8618,33,33,1.0
VAIPE_P_73_1.jpg,0,"[1119, 1674, 1854, 2379]",0.8602,57,57,1.0
VAIPE_P_73_1.jpg,1,"[1012, 2256, 1509, 2647]",0.8244,33,33,1.0
VAIPE_P_73_10.jpg,0,"[766, 1665, 1392, 2318]",0.8812,57,57,1.0
VAIPE_P_73_11.jpg,0,"[1357, 1521, 1998, 2172]",0.886,57,57,1.0
VAIPE_P_73_11.jpg,1,"[940, 1730, 1313, 2174]",0.8643,33,33,1.0
VAIPE_P_73_12.jpg,0,"[869, 2075, 1507, 2739]",0.8645,57,57,1.0
VAIPE_P_73_13.jpg,0,"[1129, 2001, 1865, 2764]",0.8472,57,57,1.0
VAIPE_P_73_14.jpg,0,"[825, 1956, 1444, 2569]",0.8656,57,57,1.0
VAIPE_P_73_14.jpg,1,"[1796, 1871, 2081, 2310]",0.8456,33,33,1.0
VAIPE_P_73_15.jpg,0,"[1275, 1837, 1929, 2522]",0.8822,57,57,1.0
VAIPE_P_73_15.jpg,1,"[692, 1509, 1128, 1928]",0.8492,33,33,1.0
VAIPE_P_73_16.jpg,0,"[1225, 2026, 1910, 2711]",0.8574,57,57,1.0
VAIPE_P_73_17.jpg,0,"[1332, 1938, 1915, 2508]",0.8839,57,57,1.0
VAIPE_P_73_18.jpg,0,"[1426, 1334, 1970, 1882]",0.8998,57,57,1.0
VAIPE_P_73_18.jpg,1,"[959, 1496, 1351, 1817]",0.8276,33,33,1.0
VAIPE_P_73_19.jpg,0,"[1437, 1819, 1958, 2350]",0.8711,57,57,1.0
VAIPE_P_73_2.jpg,0,"[950, 1929, 1546, 2506]",0.8914,57,57,1.0
VAIPE_P_73_20.jpg,0,"[1593, 1221, 2419, 1818]",0.8717,79,79,1.0
VAIPE_P_73_20.jpg,1,"[2705, 1880, 3220, 2385]",0.867,51,51,1.0
VAIPE_P_73_20.jpg,2,"[2860, 503, 3568, 1524]",0.8529,52,52,1.0
VAIPE_P_73_20.jpg,3,"[719, 1114, 1318, 1682]",0.8316,30,30,0.8
VAIPE_P_73_20.jpg,4,"[1422, 2123, 2082, 2776]",0.8097,70,70,1.0
VAIPE_P_73_20.jpg,5,"[1817, 417, 2323, 929]",0.7993,51,51,1.0
VAIPE_P_73_21.jpg,0,"[2679, 1623, 3126, 2060]",0.7177,7,7,1.0
VAIPE_P_73_21.jpg,1,"[1995, 1123, 2683, 1622]",0.408,64,64,1.0
VAIPE_P_73_21.jpg,2,"[1866, 1832, 2489, 2749]",0.3161,62,62,1.0
VAIPE_P_73_22.jpg,0,"[2866, 960, 3234, 1301]",0.8725,51,51,1.0
VAIPE_P_73_22.jpg,1,"[3068, 1533, 3502, 1953]",0.8692,40,40,1.0
VAIPE_P_73_22.jpg,2,"[1567, 251, 2208, 900]",0.8653,51,51,1.0
VAIPE_P_73_22.jpg,3,"[2447, 1696, 2867, 2104]",0.8486,84,84,0.8
VAIPE_P_73_22.jpg,4,"[2392, 1137, 2727, 1473]",0.8412,51,51,1.0
VAIPE_P_73_22.jpg,5,"[1627, 2235, 2427, 2892]",0.7961,48,48,0.4
VAIPE_P_73_3.jpg,0,"[880, 1349, 1403, 1879]",0.8954,57,57,1.0
VAIPE_P_73_3.jpg,1,"[1499, 1700, 1864, 2012]",0.7969,33,33,1.0
VAIPE_P_73_4.jpg,0,"[1175, 1370, 1779, 1950]",0.9018,57,57,1.0
VAIPE_P_73_4.jpg,1,"[1169, 1949, 1526, 2328]",0.851,33,33,1.0
VAIPE_P_73_5.jpg,0,"[1433, 1634, 2116, 2305]",0.8594,57,57,1.0
VAIPE_P_73_6.jpg,0,"[1281, 1826, 1930, 2449]",0.8647,57,57,1.0
VAIPE_P_73_7.jpg,0,"[653, 1422, 1279, 2045]",0.8793,57,57,1.0
VAIPE_P_73_7.jpg,1,"[1338, 2036, 1703, 2478]",0.862,33,33,1.0
VAIPE_P_73_8.jpg,0,"[931, 1931, 1346, 2315]",0.8682,33,33,1.0
VAIPE_P_73_8.jpg,1,"[1230, 1335, 1818, 1924]",0.867,57,57,1.0
VAIPE_P_73_9.jpg,0,"[1158, 1310, 1821, 1992]",0.8544,57,57,1.0
VAIPE_P_74_0.jpg,0,"[1057, 1527, 1426, 2171]",0.8635,91,91,1.0
VAIPE_P_74_0.jpg,1,"[759, 1617, 1168, 2298]",0.8521,91,91,1.0
VAIPE_P_74_0.jpg,2,"[1409, 1475, 2157, 2111]",0.739,43,43,1.0
VAIPE_P_74_1.jpg,0,"[1216, 1595, 1525, 1970]",0.8918,73,73,1.0
VAIPE_P_74_1.jpg,1,"[747, 1835, 1160, 2496]",0.8826,91,91,1.0
VAIPE_P_74_1.jpg,2,"[1510, 1672, 1864, 2033]",0.8783,73,73,1.0
VAIPE_P_74_1.jpg,3,"[1025, 1778, 1464, 2573]",0.8578,43,43,1.0
VAIPE_P_74_1.jpg,4,"[485, 2006, 963, 2852]",0.7916,43,43,1.0
VAIPE_P_75_0.jpg,0,"[1381, 1871, 1759, 2233]",0.6323,7,7,1.0
VAIPE_P_75_1.jpg,0,"[1594, 1908, 2247, 2209]",0.5518,91,91,1.0
VAIPE_P_75_2.jpg,0,"[1355, 1952, 1777, 2342]",0.8802,26,26,1.0
VAIPE_P_75_2.jpg,1,"[834, 2526, 1187, 2892]",0.8718,6,6,1.0
VAIPE_P_75_2.jpg,2,"[1860, 2524, 2218, 2876]",0.8666,100,100,1.0
VAIPE_P_75_2.jpg,3,"[1446, 2001, 2032, 2540]",0.7891,91,91,1.0
VAIPE_P_75_3.jpg,0,"[2909, 919, 3277, 1260]",0.8762,51,51,1.0
VAIPE_P_75_3.jpg,1,"[2381, 1141, 2885, 1987]",0.8508,104,104,0.8
VAIPE_P_75_3.jpg,2,"[1231, 333, 2067, 1127]",0.6807,67,67,0.6
VAIPE_P_75_3.jpg,3,"[2253, 388, 2619, 746]",0.6166,51,51,1.0
VAIPE_P_75_3.jpg,4,"[2102, 1970, 2607, 2931]",0.3286,93,93,1.0
VAIPE_P_75_4.jpg,0,"[552, 1610, 1409, 2073]",0.8883,79,79,1.0
VAIPE_P_75_4.jpg,1,"[1018, 1903, 1875, 2331]",0.8662,90,90,0.8
VAIPE_P_75_4.jpg,2,"[1167, 2486, 2046, 3168]",0.8647,101,101,0.8
VAIPE_P_75_4.jpg,3,"[2040, 1395, 2445, 1792]",0.801,51,51,1.0
VAIPE_P_75_4.jpg,4,"[1481, 1391, 2089, 2004]",0.7591,32,32,1.0
VAIPE_P_75_4.jpg,5,"[1050, 2204, 1993, 2791]",0.699,79,79,1.0
VAIPE_P_76_0.jpg,0,"[835, 2232, 1535, 2651]",0.8725,87,87,1.0
VAIPE_P_76_0.jpg,1,"[776, 1112, 1236, 1579]",0.7674,51,51,1.0
VAIPE_P_76_0.jpg,2,"[1253, 2495, 1672, 2935]",0.5944,36,36,1.0
VAIPE_P_76_0.jpg,3,"[1315, 1699, 1755, 2128]",0.5275,51,51,1.0
VAIPE_P_76_1.jpg,0,"[1260, 1648, 1689, 2062]",0.8572,51,51,1.0
VAIPE_P_76_1.jpg,1,"[858, 1776, 1295, 2213]",0.8468,51,51,1.0
VAIPE_P_76_1.jpg,2,"[1730, 2003, 2188, 2452]",0.8084,36,36,1.0
VAIPE_P_76_1.jpg,3,"[1225, 2059, 1594, 2768]",0.7937,87,87,1.0
VAIPE_P_76_2.jpg,0,"[644, 2003, 1206, 2628]",0.885,87,87,1.0
VAIPE_P_76_2.jpg,1,"[1306, 2305, 1738, 2748]",0.8045,36,36,1.0
VAIPE_P_76_2.jpg,2,"[1532, 1123, 2049, 1662]",0.7936,51,51,1.0
VAIPE_P_76_2.jpg,3,"[624, 2599, 1088, 3059]",0.7739,51,51,1.0
VAIPE_P_76_3.jpg,0,"[1687, 1638, 2064, 2004]",0.6938,51,51,1.0
VAIPE_P_76_3.jpg,1,"[833, 2392, 1186, 2760]",0.3209,36,36,0.8
VAIPE_P_76_4.jpg,0,"[1924, 1397, 2307, 1746]",0.8166,51,51,1.0
VAIPE_P_76_4.jpg,1,"[832, 1863, 1231, 2263]",0.8109,36,36,1.0
VAIPE_P_76_4.jpg,2,"[1744, 1665, 2131, 2040]",0.7631,51,51,1.0
VAIPE_P_76_4.jpg,3,"[162, 1850, 495, 2510]",0.3898,87,87,1.0
VAIPE_P_76_5.jpg,0,"[494, 1891, 993, 2376]",0.83,51,51,1.0
VAIPE_P_76_5.jpg,1,"[945, 2392, 1334, 3210]",0.696,87,87,1.0
VAIPE_P_76_5.jpg,2,"[1325, 1638, 1823, 2136]",0.5121,51,51,1.0
VAIPE_P_76_6.jpg,0,"[1675, 1066, 2129, 1497]",0.8212,51,51,1.0
VAIPE_P_76_6.jpg,1,"[1096, 1111, 1545, 1549]",0.8054,51,51,0.6
VAIPE_P_76_6.jpg,2,"[2088, 1803, 2575, 2270]",0.7969,51,51,1.0
